timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1752102522063,101,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,709,610,10,10,https://dummyjson.com/products/add,101,0,0
1752102522066,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102522066,104,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,709,610,10,10,https://dummyjson.com/products/add,104,0,0
1752102522071,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102522158,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102522160,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102521949,314,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,314,0,206
1752102521959,308,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,308,0,206
1752102522003,324,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,324,0,208
1752102522264,109,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,709,610,10,10,https://dummyjson.com/products/add,109,0,0
1752102522267,106,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,709,610,10,10,https://dummyjson.com/products/add,106,0,0
1752102522085,316,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,316,0,213
1752102522363,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102522165,317,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,317,0,211
1752102522168,323,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,323,0,221
1752102522170,322,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,322,0,220
1752102522173,320,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,320,0,217
1752102522401,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102522261,322,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,322,0,219
1752102522482,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102522263,322,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,322,0,218
1752102522491,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102522492,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102522493,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102522374,308,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,308,0,206
1752102522374,310,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,310,0,207
1752102522583,104,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,709,610,10,10,https://dummyjson.com/products/add,104,0,0
1752102522586,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102522466,311,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,311,0,208
1752102522682,104,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,709,610,10,10,https://dummyjson.com/products/add,104,0,0
1752102522685,101,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,709,610,10,10,https://dummyjson.com/products/add,101,0,0
1752102522777,104,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,709,610,10,10,https://dummyjson.com/products/add,104,0,0
1752102522504,320,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,311,0,208
1752102522595,325,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,325,0,222
1752102522586,335,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,335,0,231
1752102522593,329,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,329,0,224
1752102522595,336,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,336,0,230
1752102522687,311,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,311,0,208
1752102522898,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102522688,313,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,313,0,208
1752102522921,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102522920,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102522922,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102522931,112,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,709,610,10,10,https://dummyjson.com/products/add,112,0,0
1752102522786,312,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,312,0,208
1752102522786,312,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,312,0,209
1752102522998,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102523023,110,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,709,610,10,10,https://dummyjson.com/products/add,110,0,0
1752102523098,105,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,709,610,10,10,https://dummyjson.com/products/add,105,0,0
1752102523098,105,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,709,610,10,10,https://dummyjson.com/products/add,105,0,0
1752102522898,311,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,311,0,206
1752102523069,319,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,319,0,209
1752102523043,318,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,318,0,210
1752102523024,311,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,310,0,207
1752102523209,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102523000,311,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,311,0,208
1752102523038,323,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,323,0,206
1752102523101,316,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,316,0,209
1752102523133,320,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,320,0,216
1752102523203,312,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,312,0,208
1752102523413,105,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,709,610,10,10,https://dummyjson.com/products/add,105,0,0
1752102523413,105,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,709,610,10,10,https://dummyjson.com/products/add,105,0,0
1752102523417,101,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,709,610,10,10,https://dummyjson.com/products/add,101,0,0
1752102523414,105,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,709,610,10,10,https://dummyjson.com/products/add,105,0,0
1752102523203,316,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,316,0,208
1752102523413,107,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,709,610,10,10,https://dummyjson.com/products/add,107,0,0
1752102523413,108,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,709,610,10,10,https://dummyjson.com/products/add,108,0,0
1752102523453,101,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,709,610,10,10,https://dummyjson.com/products/add,101,0,0
1752102523515,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102523519,106,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,709,610,10,10,https://dummyjson.com/products/add,106,0,0
1752102523414,315,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,315,0,209
1752102523554,315,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,315,0,212
1752102523518,327,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,327,0,209
1752102523519,325,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,325,0,210
1752102523521,323,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,323,0,211
1752102523520,324,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,324,0,212
1752102523518,326,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,326,0,214
1752102523518,326,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,326,0,213
1752102523730,114,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,709,610,10,10,https://dummyjson.com/products/add,114,0,0
1752102523618,310,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,310,0,207
1752102523625,324,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,324,0,222
1752102523916,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102523916,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102523916,110,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,709,610,10,10,https://dummyjson.com/products/add,110,0,0
1752102523916,110,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,709,610,10,10,https://dummyjson.com/products/add,110,0,0
1752102523916,112,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,709,610,10,10,https://dummyjson.com/products/add,112,0,0
1752102523916,112,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,709,610,10,10,https://dummyjson.com/products/add,112,0,0
1752102523916,112,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,709,610,10,10,https://dummyjson.com/products/add,112,0,0
1752102523928,104,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,709,610,10,10,https://dummyjson.com/products/add,104,0,0
1752102523949,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102523916,319,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,319,0,209
1752102524094,311,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,311,0,208
1752102524079,317,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,317,0,208
1752102524079,312,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,312,0,209
1752102524052,312,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,312,0,209
1752102524052,311,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,311,0,208
1752102524033,320,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,320,0,211
1752102524018,324,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,324,0,221
1752102524026,314,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,314,0,212
1752102524235,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102524018,311,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,311,0,209
1752102524416,104,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,709,610,10,10,https://dummyjson.com/products/add,104,0,0
1752102524416,104,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,709,610,10,10,https://dummyjson.com/products/add,104,0,0
1752102524415,105,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,709,610,10,10,https://dummyjson.com/products/add,105,0,0
1752102524415,105,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,709,610,10,10,https://dummyjson.com/products/add,105,0,0
1752102524416,105,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,709,610,10,10,https://dummyjson.com/products/add,105,0,0
1752102524416,109,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,709,610,10,10,https://dummyjson.com/products/add,109,0,0
1752102524416,109,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,709,610,10,10,https://dummyjson.com/products/add,109,0,0
1752102524416,109,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,709,610,10,10,https://dummyjson.com/products/add,109,0,0
1752102524416,109,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,709,610,10,10,https://dummyjson.com/products/add,109,0,0
1752102524416,318,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,318,0,211
1752102524520,312,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,312,0,209
1752102524521,315,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,315,0,213
1752102524735,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102524520,330,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,330,0,211
1752102524525,325,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,325,0,211
1752102524525,325,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,325,0,214
1752102524520,330,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,330,0,213
1752102524520,330,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,330,0,208
1752102524525,315,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,315,0,210
1752102524525,314,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,314,0,211
1752102524837,104,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,709,610,10,10,https://dummyjson.com/products/add,104,0,0
1752102524832,109,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,709,610,10,10,https://dummyjson.com/products/add,109,0,0
1752102524930,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102524930,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102524930,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102524930,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102524930,104,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,709,610,10,10,https://dummyjson.com/products/add,104,0,0
1752102524930,104,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,709,610,10,10,https://dummyjson.com/products/add,104,0,0
1752102524930,104,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,709,610,10,10,https://dummyjson.com/products/add,104,0,0
1752102524838,314,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,314,0,210
1752102524941,312,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,312,0,210
1752102524941,313,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,313,0,209
1752102525152,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102525033,311,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,311,0,207
1752102525033,312,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,312,0,208
1752102525033,313,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,313,0,211
1752102525034,313,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,313,0,210
1752102525073,312,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,312,0,209
1752102525058,312,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,312,0,208
1752102525058,312,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,312,0,208
1752102525256,101,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,709,610,10,10,https://dummyjson.com/products/add,101,0,0
1752102525254,103,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,709,610,10,10,https://dummyjson.com/products/add,103,0,0
1752102525345,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102525347,106,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,709,610,10,10,https://dummyjson.com/products/add,106,0,0
1752102525348,105,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,709,610,10,10,https://dummyjson.com/products/add,105,0,0
1752102525346,109,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,709,610,10,10,https://dummyjson.com/products/add,109,0,0
1752102525443,104,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,709,610,10,10,https://dummyjson.com/products/add,104,0,0
1752102525443,105,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-7,text,true,,709,610,10,10,https://dummyjson.com/products/add,105,0,0
1752102525444,109,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,709,610,10,10,https://dummyjson.com/products/add,109,0,0
1752102525256,307,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,307,0,205
1752102525564,101,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-4,text,true,,709,610,10,10,https://dummyjson.com/products/add,101,0,0
1752102525443,313,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,313,0,209
1752102525444,313,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,313,0,209
1752102525448,311,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-3,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,311,0,208
1752102525454,310,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-10,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,310,0,207
1752102525454,311,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-1,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,311,0,208
1752102525455,313,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-2,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,313,0,212
1752102525547,311,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-9,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,311,0,208
1752102525756,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-8,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102525757,102,API-Products-Add-POST,201,Created,jp@gc - Ultimate Thread Group - Prueba de estres 1-6,text,true,,709,610,10,10,https://dummyjson.com/products/add,102,0,0
1752102525553,310,API-Login-POST,200,OK,jp@gc - Ultimate Thread Group - Prueba de estres 1-5,text,true,,2523,257,10,10,https://dummyjson.com/auth/login,310,0,208
